2026-04-17 17:46:21,785 | INFO     | __main__ | ============================================================
2026-04-17 17:58:09,383 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.005s
2026-04-17 17:58:09,383 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 17:58:09,572 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.189s
2026-04-17 17:58:09,572 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 17:58:09,576 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.005s
2026-04-17 17:58:21,902 | INFO     | app.core.omr.omr_engine | OMR Engine initialized: 30 questions
2026-04-17 17:58:21,902 | INFO     | app.core.ocr.ocr_engine | OCR Engine initialized: expected_length=8
2026-04-17 17:58:21,903 | INFO     | app.core.cropping.crop_engine | Crop Engine initialized: 5 regions
2026-04-17 17:58:21,921 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 17:58:22,071 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.151s
2026-04-17 17:58:22,072 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 17:58:22,077 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.005s
2026-04-17 17:58:22,077 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 17:58:22,315 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '6120' (confidence: 0.10, valid: False) in 0.238s
2026-04-17 17:58:22,316 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 17:58:22,321 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.005s
2026-04-17 17:58:22,335 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 17:58:22,458 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.124s
2026-04-17 17:58:22,461 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 17:58:22,465 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 8 OK, 18 ambiguous, 4 empty in 0.004s
2026-04-17 17:58:22,465 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 17:58:22,711 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '7' (confidence: 0.10, valid: False) in 0.246s
2026-04-17 17:58:22,712 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 17:58:22,716 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.004s
2026-04-17 17:58:22,730 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 17:58:22,843 | INFO     | app.core.preprocessing.preprocessor | Deskewing: correcting -1.01° skew
2026-04-17 17:58:22,865 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.135s
2026-04-17 17:58:22,867 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 17:58:22,871 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 11 OK, 18 ambiguous, 1 empty in 0.004s
2026-04-17 17:58:22,871 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 17:58:23,039 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.167s
2026-04-17 17:58:23,039 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 17:58:23,044 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.005s
2026-04-17 17:58:23,058 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 17:58:23,169 | INFO     | app.core.preprocessing.preprocessor | Deskewing: correcting -1.68° skew
2026-04-17 17:58:23,194 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.136s
2026-04-17 17:58:23,196 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 17:58:23,200 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.005s
2026-04-17 17:58:23,200 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 17:58:23,383 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.182s
2026-04-17 17:58:23,383 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 17:58:23,388 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.005s
2026-04-17 17:59:04,989 | INFO     | __main__ | ============================================================
2026-04-17 17:59:04,989 | INFO     | __main__ | Vision-Accelerated Exam Data Entry System
2026-04-17 17:59:04,989 | INFO     | __main__ | ============================================================
2026-04-17 17:59:05,253 | INFO     | app.core.omr.omr_engine | OMR Engine initialized: 30 questions
2026-04-17 17:59:05,253 | INFO     | app.core.ocr.ocr_engine | OCR Engine initialized: expected_length=8
2026-04-17 17:59:05,255 | INFO     | app.core.cropping.crop_engine | Crop Engine initialized: 5 regions
2026-04-17 17:59:15,113 | INFO     | app.core.omr.omr_engine | OMR Engine initialized: 30 questions
2026-04-17 17:59:15,115 | INFO     | app.core.ocr.ocr_engine | OCR Engine initialized: expected_length=8
2026-04-17 17:59:15,115 | INFO     | app.core.cropping.crop_engine | Crop Engine initialized: 5 regions
2026-04-17 17:59:15,133 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 17:59:15,272 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.139s
2026-04-17 17:59:15,273 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 17:59:15,277 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.004s
2026-04-17 17:59:15,278 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 17:59:15,558 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '6120' (confidence: 0.10, valid: False) in 0.280s
2026-04-17 17:59:15,558 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 17:59:15,562 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.005s
2026-04-17 17:59:15,577 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 17:59:15,698 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.121s
2026-04-17 17:59:15,699 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 17:59:15,703 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 8 OK, 18 ambiguous, 4 empty in 0.004s
2026-04-17 17:59:15,703 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 17:59:15,939 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '7' (confidence: 0.10, valid: False) in 0.236s
2026-04-17 17:59:15,939 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 17:59:15,946 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.007s
2026-04-17 17:59:15,961 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 17:59:16,066 | INFO     | app.core.preprocessing.preprocessor | Deskewing: correcting -1.68° skew
2026-04-17 17:59:16,088 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.127s
2026-04-17 17:59:16,089 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 17:59:16,093 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.004s
2026-04-17 17:59:16,093 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 17:59:16,278 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.185s
2026-04-17 17:59:16,279 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 17:59:16,283 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.005s
2026-04-17 18:01:09,351 | INFO     | __main__ | ============================================================
2026-04-17 18:01:09,351 | INFO     | __main__ | Vision-Accelerated Exam Data Entry System
2026-04-17 18:01:09,352 | INFO     | __main__ | ============================================================
2026-04-17 18:01:09,609 | INFO     | app.core.omr.omr_engine | OMR Engine initialized: 30 questions
2026-04-17 18:01:09,609 | INFO     | app.core.ocr.ocr_engine | OCR Engine initialized: expected_length=8
2026-04-17 18:01:09,609 | INFO     | app.core.cropping.crop_engine | Crop Engine initialized: 5 regions
2026-04-17 18:01:22,857 | INFO     | app.core.omr.omr_engine | OMR Engine initialized: 30 questions
2026-04-17 18:01:22,857 | INFO     | app.core.ocr.ocr_engine | OCR Engine initialized: expected_length=8
2026-04-17 18:01:22,857 | INFO     | app.core.cropping.crop_engine | Crop Engine initialized: 5 regions
2026-04-17 18:01:22,874 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 18:01:23,018 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.144s
2026-04-17 18:01:23,019 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:01:23,023 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.004s
2026-04-17 18:01:23,024 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:01:23,328 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '6120' (confidence: 0.10, valid: False) in 0.304s
2026-04-17 18:01:23,328 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:01:23,330 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.002s
2026-04-17 18:01:23,354 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 18:01:23,468 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.114s
2026-04-17 18:01:23,469 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:01:23,473 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 8 OK, 18 ambiguous, 4 empty in 0.004s
2026-04-17 18:01:23,473 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:01:23,713 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '7' (confidence: 0.10, valid: False) in 0.240s
2026-04-17 18:01:23,713 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:01:23,718 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.005s
2026-04-17 18:01:23,742 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 18:01:23,859 | INFO     | app.core.preprocessing.preprocessor | Deskewing: correcting -1.01° skew
2026-04-17 18:01:23,885 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.144s
2026-04-17 18:01:23,887 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:01:23,893 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 11 OK, 18 ambiguous, 1 empty in 0.005s
2026-04-17 18:01:23,893 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:01:24,074 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.181s
2026-04-17 18:01:24,074 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:01:24,077 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.004s
2026-04-17 18:01:24,102 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 18:01:24,207 | INFO     | app.core.preprocessing.preprocessor | Deskewing: correcting -1.68° skew
2026-04-17 18:01:24,233 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.131s
2026-04-17 18:01:24,235 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:01:24,239 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.003s
2026-04-17 18:01:24,239 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:01:24,425 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.187s
2026-04-17 18:01:24,425 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:01:24,430 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.005s
2026-04-17 18:01:24,451 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 780x1040
2026-04-17 18:01:24,577 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.126s
2026-04-17 18:01:24,580 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:01:24,584 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 8 OK, 20 ambiguous, 2 empty in 0.004s
2026-04-17 18:01:24,584 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:01:24,788 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.204s
2026-04-17 18:01:24,788 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:01:24,791 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.003s
2026-04-17 18:01:24,812 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 780x1040
2026-04-17 18:01:24,903 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.091s
2026-04-17 18:01:24,905 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:01:24,909 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 3 OK, 27 ambiguous, 0 empty in 0.003s
2026-04-17 18:01:24,910 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:01:25,119 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.209s
2026-04-17 18:01:25,120 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:01:25,123 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.004s
2026-04-17 18:01:37,962 | INFO     | __main__ | ============================================================
2026-04-17 18:01:37,962 | INFO     | __main__ | Vision-Accelerated Exam Data Entry System
2026-04-17 18:01:37,963 | INFO     | __main__ | ============================================================
2026-04-17 18:01:38,201 | INFO     | app.core.omr.omr_engine | OMR Engine initialized: 30 questions
2026-04-17 18:01:38,202 | INFO     | app.core.ocr.ocr_engine | OCR Engine initialized: expected_length=8
2026-04-17 18:01:38,202 | INFO     | app.core.cropping.crop_engine | Crop Engine initialized: 5 regions
2026-04-17 18:01:50,045 | INFO     | app.core.omr.omr_engine | OMR Engine initialized: 30 questions
2026-04-17 18:01:50,046 | INFO     | app.core.ocr.ocr_engine | OCR Engine initialized: expected_length=8
2026-04-17 18:01:50,047 | INFO     | app.core.cropping.crop_engine | Crop Engine initialized: 5 regions
2026-04-17 18:01:50,062 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 780x1040
2026-04-17 18:01:50,162 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.100s
2026-04-17 18:01:50,164 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:01:50,168 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 3 OK, 27 ambiguous, 0 empty in 0.004s
2026-04-17 18:01:50,168 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:01:50,402 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.234s
2026-04-17 18:01:50,402 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:01:50,407 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.004s
2026-04-17 18:02:06,088 | INFO     | app.core.omr.omr_engine | OMR Engine initialized: 30 questions
2026-04-17 18:02:06,088 | INFO     | app.core.ocr.ocr_engine | OCR Engine initialized: expected_length=8
2026-04-17 18:02:06,089 | INFO     | app.core.cropping.crop_engine | Crop Engine initialized: 5 regions
2026-04-17 18:02:06,104 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 18:02:06,238 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.134s
2026-04-17 18:02:06,239 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:02:06,243 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.004s
2026-04-17 18:02:06,243 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:02:06,487 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '6120' (confidence: 0.10, valid: False) in 0.244s
2026-04-17 18:02:06,488 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:02:06,491 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.004s
2026-04-17 18:02:06,506 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 18:02:06,639 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.133s
2026-04-17 18:02:06,639 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:02:06,645 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 8 OK, 18 ambiguous, 4 empty in 0.006s
2026-04-17 18:02:06,646 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:02:06,829 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '7' (confidence: 0.10, valid: False) in 0.184s
2026-04-17 18:02:06,829 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:02:06,833 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.004s
2026-04-17 18:02:06,844 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 18:02:06,933 | INFO     | app.core.preprocessing.preprocessor | Deskewing: correcting -1.01° skew
2026-04-17 18:02:06,948 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.104s
2026-04-17 18:02:06,950 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:02:06,953 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 11 OK, 18 ambiguous, 1 empty in 0.003s
2026-04-17 18:02:06,953 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
2026-04-17 18:02:07,105 | INFO     | app.core.ocr.ocr_engine | Academic ID extraction: '' (confidence: 0.00, valid: False) in 0.152s
2026-04-17 18:02:07,105 | INFO     | app.core.cropping.crop_engine | Starting crop extraction for 5 regions
2026-04-17 18:02:07,108 | INFO     | app.core.cropping.crop_engine | Crop extraction complete: 5 successful, 0 failed in 0.003s
2026-04-17 18:02:07,124 | INFO     | app.core.preprocessing.preprocessor | Starting preprocessing: 864x1152
2026-04-17 18:02:07,248 | INFO     | app.core.preprocessing.preprocessor | Deskewing: correcting -1.68° skew
2026-04-17 18:02:07,271 | INFO     | app.core.preprocessing.preprocessor | Preprocessing complete in 0.147s
2026-04-17 18:02:07,273 | INFO     | app.core.omr.omr_engine | Starting OMR extraction for 30 questions
2026-04-17 18:02:07,277 | INFO     | app.core.omr.omr_engine | OMR extraction complete: 9 OK, 21 ambiguous, 0 empty in 0.004s
2026-04-17 18:02:07,277 | INFO     | app.core.ocr.ocr_engine | Starting Academic ID extraction
